,Sex,Race/Ethnicity,Age Group,Year,Injuries,Population,Female,Male,Black,Hispanic,Other Non-Hispanic,White Non-Hispanice,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
3051,Male,Black,45-49,2010,1625,1394450,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3052,Male,Hispanic,45-49,2010,0,1460568,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3053,Male,Other Non-Hispanic,45-49,2010,0,636552,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3056,Female,White Non-Hispanice,45-49,2010,17212,7796404,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3057,Female,Black,45-49,2010,0,1565797,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3058,Female,Hispanic,45-49,2010,0,1425176,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3059,Female,Other Non-Hispanic,45-49,2010,0,712400,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3068,Male,White Non-Hispanice,45-49,2011,12733,7400354,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3069,Male,Black,45-49,2011,1569,1382997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3070,Male,Hispanic,45-49,2011,0,1518348,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3071,Male,Other Non-Hispanic,45-49,2011,0,650135,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3074,Female,White Non-Hispanice,45-49,2011,17574,7463779,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3075,Female,Black,45-49,2011,0,1551810,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3076,Female,Hispanic,45-49,2011,0,1472396,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3077,Female,Other Non-Hispanic,45-49,2011,0,725056,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3086,Male,White Non-Hispanice,45-49,2012,12396,7146602,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3087,Male,Black,45-49,2012,1751,1363504,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3088,Male,Hispanic,45-49,2012,0,1556216,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3089,Male,Other Non-Hispanic,45-49,2012,0,656311,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3090,Male,,45-49,2012,2527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3092,Female,White Non-Hispanice,45-49,2012,17664,7195467,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3093,Female,Black,45-49,2012,0,1531700,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3094,Female,Hispanic,45-49,2012,0,1505971,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3095,Female,Other Non-Hispanic,45-49,2012,0,734219,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3104,Male,White Non-Hispanice,45-49,2013,11549,6894068,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3105,Male,Black,45-49,2013,0,1343150,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3106,Male,Hispanic,45-49,2013,0,1597202,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3107,Male,Other Non-Hispanic,45-49,2013,0,661380,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3110,Female,White Non-Hispanice,45-49,2013,14740,6922936,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3111,Female,Black,45-49,2013,0,1509457,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3112,Female,Hispanic,45-49,2013,0,1540493,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3113,Female,Other Non-Hispanic,45-49,2013,0,743038,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3122,Male,White Non-Hispanice,45-49,2014,7932,6690704,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3123,Male,Black,45-49,2014,1589,1318904,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3124,Male,Hispanic,45-49,2014,0,1633020,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3125,Male,Other Non-Hispanic,45-49,2014,0,674401,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3128,Female,White Non-Hispanice,45-49,2014,11413,6703369,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3129,Female,Black,45-49,2014,0,1482709,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3130,Female,Hispanic,45-49,2014,0,1571565,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3131,Female,Other Non-Hispanic,45-49,2014,0,757381,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3140,Male,White Non-Hispanice,45-49,2015,11598,6604634,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3141,Male,Black,45-49,2015,0,1314133,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3142,Male,Hispanic,45-49,2015,0,1680579,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3143,Male,Other Non-Hispanic,45-49,2015,0,697069,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3146,Female,White Non-Hispanice,45-49,2015,12953,6600609,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3147,Female,Black,45-49,2015,0,1477778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3148,Female,Hispanic,45-49,2015,0,1617527,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3149,Female,Other Non-Hispanic,45-49,2015,0,784849,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3158,Male,White Non-Hispanice,45-49,2016,11734,6592592,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3159,Male,Black,45-49,2016,0,1320365,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3160,Male,Hispanic,45-49,2016,0,1728959,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3161,Male,Other Non-Hispanic,45-49,2016,0,722885,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3164,Female,White Non-Hispanice,45-49,2016,11743,6580958,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3165,Female,Black,45-49,2016,0,1490704,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3166,Female,Hispanic,45-49,2016,0,1672529,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3167,Female,Other Non-Hispanic,45-49,2016,0,815686,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3176,Male,White Non-Hispanice,45-49,2017,8946,6502263,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3177,Male,Black,45-49,2017,0,1326991,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3178,Male,Hispanic,45-49,2017,0,1776345,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3179,Male,Other Non-Hispanic,45-49,2017,0,752843,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3182,Female,White Non-Hispanice,45-49,2017,11038,6482630,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3183,Female,Black,45-49,2017,0,1499834,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3184,Female,Hispanic,45-49,2017,0,1724686,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3185,Female,Other Non-Hispanic,45-49,2017,0,850594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3194,Male,White Non-Hispanice,45-49,2018,7967,6351420,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3195,Male,Black,45-49,2018,0,1323108,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3196,Male,Hispanic,45-49,2018,0,1814601,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3197,Male,Other Non-Hispanic,45-49,2018,0,774866,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3200,Female,White Non-Hispanice,45-49,2018,8643,6336597,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3201,Female,Black,45-49,2018,0,1500523,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3202,Female,Hispanic,45-49,2018,0,1770595,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3203,Female,Other Non-Hispanic,45-49,2018,0,875425,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3212,Male,White Non-Hispanice,50-54,2001,0,7099559,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3213,Male,Black,50-54,2001,0,941429,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3214,Male,Hispanic,50-54,2001,0,698866,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3215,Male,Other Non-Hispanic,50-54,2001,0,406299,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3218,Female,White Non-Hispanice,50-54,2001,5618,7248518,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3219,Female,Black,50-54,2001,0,1098498,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3220,Female,Hispanic,50-54,2001,0,726110,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3221,Female,Other Non-Hispanic,50-54,2001,0,468006,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3230,Male,White Non-Hispanice,50-54,2002,4235,7031269,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3231,Male,Black,50-54,2002,0,976815,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3232,Male,Hispanic,50-54,2002,0,736437,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3233,Male,Other Non-Hispanic,50-54,2002,0,423573,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3236,Female,White Non-Hispanice,50-54,2002,4332,7178574,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3237,Female,Black,50-54,2002,0,1140404,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3238,Female,Hispanic,50-54,2002,0,762412,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3239,Female,Other Non-Hispanic,50-54,2002,0,490422,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3248,Male,White Non-Hispanice,50-54,2003,6785,7105292,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3249,Male,Black,50-54,2003,0,1013205,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3250,Male,Hispanic,50-54,2003,0,777609,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3251,Male,Other Non-Hispanic,50-54,2003,0,441518,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3254,Female,White Non-Hispanice,50-54,2003,5855,7261641,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3255,Female,Black,50-54,2003,0,1181524,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3256,Female,Hispanic,50-54,2003,0,804218,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3257,Female,Other Non-Hispanic,50-54,2003,0,512271,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3268,Male,White Non-Hispanice,50-54,2004,6287,7228634,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3269,Male,Black,50-54,2004,0,1053416,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3270,Male,Hispanic,50-54,2004,0,823971,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3271,Male,Other Non-Hispanic,50-54,2004,0,459024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3274,Female,White Non-Hispanice,50-54,2004,6063,7390853,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3275,Female,Black,50-54,2004,0,1225243,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3276,Female,Hispanic,50-54,2004,0,850374,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3277,Female,Other Non-Hispanic,50-54,2004,0,533153,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3286,Male,White Non-Hispanice,50-54,2005,5992,7376377,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3287,Male,Black,50-54,2005,0,1093030,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3288,Male,Hispanic,50-54,2005,0,875405,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3289,Male,Other Non-Hispanic,50-54,2005,0,476480,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3292,Female,White Non-Hispanice,50-54,2005,6171,7540599,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3293,Female,Black,50-54,2005,0,1266715,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3294,Female,Hispanic,50-54,2005,0,897366,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3295,Female,Other Non-Hispanic,50-54,2005,0,552761,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3304,Male,White Non-Hispanice,50-54,2006,4836,7503011,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3305,Male,Black,50-54,2006,0,1135007,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3306,Male,Hispanic,50-54,2006,0,928405,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3307,Male,Other Non-Hispanic,50-54,2006,0,498330,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3310,Female,White Non-Hispanice,50-54,2006,7126,7666481,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3311,Female,Black,50-54,2006,0,1310132,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3312,Female,Hispanic,50-54,2006,0,950695,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3313,Female,Other Non-Hispanic,50-54,2006,0,578812,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3322,Male,White Non-Hispanice,50-54,2007,5836,7647642,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3323,Male,Black,50-54,2007,0,1189011,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3324,Male,Hispanic,50-54,2007,0,988042,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3325,Male,Other Non-Hispanic,50-54,2007,0,519734,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3326,Male,,50-54,2007,3012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3328,Female,White Non-Hispanice,50-54,2007,8172,7817829,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3329,Female,Black,50-54,2007,0,1364926,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3330,Female,Hispanic,50-54,2007,0,1009996,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3331,Female,Other Non-Hispanic,50-54,2007,0,602998,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3340,Male,White Non-Hispanice,50-54,2008,6008,7770369,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3341,Male,Black,50-54,2008,0,1238784,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3342,Male,Hispanic,50-54,2008,0,1047975,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3343,Male,Other Non-Hispanic,50-54,2008,0,541793,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3346,Female,White Non-Hispanice,50-54,2008,8291,7935231,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3347,Female,Black,50-54,2008,0,1414223,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3348,Female,Hispanic,50-54,2008,0,1065591,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3349,Female,Other Non-Hispanic,50-54,2008,0,625508,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3358,Male,White Non-Hispanice,50-54,2009,7675,7837527,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3359,Male,Black,50-54,2009,0,1279770,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3360,Male,Hispanic,50-54,2009,0,1106831,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3361,Male,Other Non-Hispanic,50-54,2009,0,559435,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3364,Female,White Non-Hispanice,50-54,2009,8972,7998446,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3365,Female,Black,50-54,2009,0,1455726,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3366,Female,Hispanic,50-54,2009,0,1122667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3367,Female,Other Non-Hispanic,50-54,2009,0,644441,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3376,Male,White Non-Hispanice,50-54,2010,11276,7888007,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3377,Male,Black,50-54,2010,0,1313601,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3378,Male,Hispanic,50-54,2010,0,1158264,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3379,Male,Other Non-Hispanic,50-54,2010,0,573880,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3382,Female,White Non-Hispanice,50-54,2010,10651,8042977,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3383,Female,Black,50-54,2010,1357,1490771,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3384,Female,Hispanic,50-54,2010,0,1171616,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3385,Female,Other Non-Hispanic,50-54,2010,0,659692,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3394,Male,White Non-Hispanice,50-54,2011,10342,7914957,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3395,Male,Black,50-54,2011,0,1337750,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3396,Male,Hispanic,50-54,2011,0,1224479,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3397,Male,Other Non-Hispanic,50-54,2011,0,589643,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3400,Female,White Non-Hispanice,50-54,2011,12544,8071811,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3401,Female,Black,50-54,2011,0,1517837,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3402,Female,Hispanic,50-54,2011,0,1233988,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3403,Female,Other Non-Hispanic,50-54,2011,0,675489,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3412,Male,White Non-Hispanice,50-54,2012,11922,7848940,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3413,Male,Black,50-54,2012,0,1345748,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3414,Male,Hispanic,50-54,2012,0,1278282,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3415,Male,Other Non-Hispanic,50-54,2012,0,602266,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3418,Female,White Non-Hispanice,50-54,2012,14895,8004383,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3419,Female,Black,50-54,2012,0,1526295,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3420,Female,Hispanic,50-54,2012,0,1282706,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3421,Female,Other Non-Hispanic,50-54,2012,0,687314,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3422,Female,,50-54,2012,2855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3430,Male,White Non-Hispanice,50-54,2013,10999,7755724,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3431,Male,Black,50-54,2013,0,1353526,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3432,Male,Hispanic,50-54,2013,0,1334881,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3433,Male,Other Non-Hispanic,50-54,2013,0,620361,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3436,Female,White Non-Hispanice,50-54,2013,16036,7910371,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3437,Female,Black,50-54,2013,0,1537098,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3438,Female,Hispanic,50-54,2013,0,1334878,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3439,Female,Other Non-Hispanic,50-54,2013,0,706156,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3440,Female,,50-54,2013,3972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3448,Male,White Non-Hispanice,50-54,2014,9990,7660457,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3449,Male,Black,50-54,2014,0,1359077,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3450,Male,Hispanic,50-54,2014,0,1391540,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3451,Male,Other Non-Hispanic,50-54,2014,0,638983,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3454,Female,White Non-Hispanice,50-54,2014,11117,7810270,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3455,Female,Black,50-54,2014,1289,1543305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3456,Female,Hispanic,50-54,2014,0,1387977,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
